eb755c15-f9c3-4d 33.0
4b388ff1-af2f-4e 25.0
df58c020-804a-4a 55.0
fe7b0607-0c10-4c 27.0
bde64c8d-ef0e-40 33.0
904738d1-23c3-46 42.0
b31a3b13-0602-42 56.0
55a39447-09e6-4f 60.0
3f7a9e74-fa19-4b 36.0
aca40fa8-7eec-4d 2.0
a0dd8e06-225a-47 74.0
74555ec3-303d-41 64.0
7f961895-89c1-4d 17.0
8b562acd-d3d2-4e 70.0
95fce708-5d3f-4d 41.0
04b952f6-1a57-4b 10.0
31f17f4b-518d-4f 34.0
47ba7e81-b2ac-4d 53.0
c1ce5b23-25ac-4d 12.0
ef79aa91-5478-42 45.0
ac5bf97a-ac6e-49 26.0
af3961d6-fc36-40 26.0
e87bfe85-c4c9-43 39.0
db18dcd7-4cfd-40 63.0
83eadf0a-365c-43 62.0
7e054c9c-b6fa-4c 7.0
86daf146-342f-4b 64.0
3b708572-2c2b-47 56.0
f414b5d8-2482-46 54.0
5bb1596c-56c6-4d 17.0
1d719af4-8d2e-40 42.0
bcf52d24-bfef-4e 32.0
545caae8-e08d-4b 74.0
a2104ed5-3732-4f 2.0
f39cd22d-3a40-49 72.0
f6f23c3b-08eb-4f 0.0
64bf5237-d1fc-44 3.0
af692309-e6de-40 23.0
dd23a6ab-2acb-47 82.0
547ef357-62ae-4c 79.0
8542fc6c-de78-4f 80.0
4c95f7ef-a1db-48 98.0
c459c5b7-c775-4e 50.0
cb6a072f-b994-4a 48.0
36833cc4-a145-4a 52.0
98aa6e29-c29a-47 19.0
10e6122e-146e-4c 55.0
02695929-f144-4b 56.0
66c51bea-4537-49 58.0
66611640-4797-4d 64.0
fb921b6e-15cf-47 5.0
1060193e-ad72-4b 25.0
a3e20f92-1188-44 27.0
e98d8068-5b9c-4f 30.0
97909229-405d-45 18.0
890c89dc-3b65-45 32.0
5b9b096d-f995-4b 31.0
43287def-bac6-49 24.0
3db7d89f-db8e-4f 51.0
42f2097a-88cf-4d 10.0
f23a448b-c4aa-4d 28.0
e2ead646-ce04-40 56.0
d7998ff5-1062-41 26.0
17d165a3-3b58-46 36.0
ccaf44fe-09e9-49 37.0
ec403fbf-1e18-42 7.0
5b05f15c-9822-42 6.0
d6628e56-71f8-4d 57.0
7fef5256-575c-45 54.0
674020b4-711e-4a 35.0
1932b9b2-8075-41 37.0
9b413284-16a2-4b 36.0
91bb20b1-29b9-40 30.0
6aa9fc66-954e-45 12.0
7de1adfd-09d0-46 59.0
b0f9b6ae-ddf1-41 58.0
f7eea4fd-23e1-42 35.0
0535f431-abb5-4a 7.0
7b675025-cf3c-4b 41.0
fd60b5af-fdf5-4c 69.0
e1a1ae32-cf88-42 26.0
67ca65ee-b920-46 61.0
3fc998ca-ac17-41 0.0
5349ae9b-379f-4a 63.0
426aad7b-bf89-45 45.0
143a6918-dc76-45 42.0
8390d47c-80cc-4e 11.0
0079d6f1-32be-42 17.0
f39f645c-8c48-4d 50.0
889527b4-afd4-49 29.0
8cee90bb-411f-48 41.0
ec987e79-9b3a-45 48.0
2f5098d1-1c54-4a 59.0
3a2648bf-92c2-4c 46.0
97e4b27d-3b71-4b 47.0
f42e2797-343a-45 16.0
c3dcf3f1-605e-4e 19.0
0bd08df5-c1f1-48 47.0
adb9b254-62e3-4c 47.0
29875780-12ee-48 27.0
35a0af89-7a56-4d 25.0
dbb117d0-3316-43 55.0
ebba4403-fdd7-4b 31.0
53c443c2-808f-4b 34.0
1c46116b-237e-44 26.0
e41b32b6-c255-4a 26.0
ba88a47f-abd4-4e 62.0
84df5d88-70ac-4c 27.0
c35690c9-627b-44 47.0
f4a403a0-f95c-46 55.0
63ffb2b8-faf7-47 69.0
5fc7af52-1f5c-49 63.0
18b6f061-74e2-4e 69.0
b09c1998-3858-40 71.0
c2ee10b9-336e-42 63.0
1104798e-3e8c-44 28.0
38c4eaa0-ffe0-4c 25.0
66a7261d-a203-48 58.0
15dcd60a-ae2d-44 39.0
5b1598be-5554-45 14.0
1e30e01d-701d-4d 42.0
408acd09-5c9f-41 61.0
29148fb8-8f25-4a 67.0
f0ee724f-103a-48 36.0
d68bc606-ca91-48 17.0
5b0ffb38-9028-40 9.0
2cb1d422-e730-4c 39.0
18b1806f-d563-4b 49.0
04ab87ab-46d3-4e 13.0
5425ba6d-a8bb-40 49.0
8455d0d9-849b-47 58.0
efdf72bd-18a6-4d 38.0
eef21ae6-6a18-47 12.0
5c4094b6-4377-4f 32.0
471a5d41-517b-4e 29.0
a5cee8dd-c8b5-41 51.0
b0b74f2a-ccae-43 54.0
e0151f5e-f63c-47 20.0
65734349-36e4-4b 20.0
ec62dbee-f88e-43 13.0
29019ce7-e30b-49 45.0
b817aae2-fbb1-4d 47.0
78ec2724-41e6-4d 47.0
8c51f1b3-ddc3-41 49.0
0d82e226-fcc9-49 23.0
7ecd565d-bc56-4b 40.0
565fe259-074d-46 34.0
a172ecc2-4718-4c 44.0
605d5f12-283f-4a 66.0
b8173170-561d-43 10.0
5371b74b-6f34-43 96.0
cfe5d4dd-d131-4a 5.0
b224ef89-4968-4c 45.0
174c4732-d4ae-41 24.0
cba26f34-48d7-4c 23.0
2441201d-ba0c-45 27.0
e36b28fa-aa41-41 19.0
94fca7b6-e757-41 34.0
3ffd5409-4d37-47 36.0
c3576d3e-f47d-42 8.0
eb8874c2-7801-48 39.0
464bcd37-6ec7-4d 70.0
b9f33f14-4950-47 46.0
b78a50df-32de-4c 7.0
7da7213d-65bc-40 89.0
59c5cff0-9627-4e 56.0
1af953ef-51cb-4c 54.0
467af9b4-a1a2-45 25.0
de71867a-a4aa-46 29.0
a01562a1-7d68-44 26.0
1f1a3132-d9c5-46 25.0
cc3bb267-19d1-49 27.0
9c8b687b-e617-49 57.0
5d424ea0-6659-4b 56.0
6b53dfb8-b69d-4d 54.0
28181aeb-2e3e-4b 32.0
759d49a0-e15a-48 31.0
3d1facc0-824b-4e 27.0
02ac8ad0-d60a-45 7.0
f96fea05-4ab9-44 54.0
696e5831-50b6-4b 59.0
0144fb1e-11bb-4b 75.0
0d86000a-9c4f-48 47.0
ef8b3a2c-7b56-48 15.0
2c1bca94-adf5-43 1.0
2b55710d-b60b-4b 32.0
f47a64c2-3208-43 20.0
7b47f63b-f351-40 52.0
5250176d-46be-4d 49.0
b5e660ee-0ad1-43 44.0
86e45a37-2a52-40 12.0
a772de47-2dd4-44 26.0
3077aea8-6fbe-45 27.0
85bf543f-f99f-4f 27.0
0c8c4c59-1caa-40 28.0
24a43e79-3e88-4f 26.0
a24872a8-d67a-41 25.0
08a265d7-eba5-43 38.0
43b01b15-9fd4-41 0.0
a20fa1d3-b9bb-48 41.0
103a590f-512a-43 30.0
5a58b0bc-8475-45 53.0
593abd10-937d-45 8.0
42ff71e9-fe19-44 36.0
1660d895-5961-40 50.0
d6f5dc5b-dc0c-47 14.0
0df6ae14-b5ef-40 52.0
27c41980-ae2a-40 83.0
b4e97fb9-3be7-48 27.0
d0f13701-bd15-4f 50.0
b5726948-6b4d-4e 21.0
47c8be3a-9f01-40 22.0
bd139f48-fca6-4d 17.0
ec56194e-a1b2-4c 49.0
0ba38161-fbfe-4f 20.0
6b625f6d-3469-48 52.0
9dd71420-3336-4a 19.0
55e7f1e7-0ad1-4a 35.0
33a6e55d-7769-48 8.0
f810052c-7713-4e 35.0
6e6745be-2feb-4b 28.0
74db5d11-4766-4c 37.0
81205265-eaef-4d 6.0
d2cfd1a2-d811-44 10.0
61543747-ea0c-43 16.0
67b5766a-41c8-49 40.0
be65b02a-7720-47 43.0
e77fb2b1-b389-4c 49.0
de315dcc-8ab8-4a 2.0
7429a30f-5b59-4a 29.0
5d1765cd-3d9f-4c 30.0
410da865-4546-43 57.0
d9d167c3-3c1c-46 29.0
7b06c31c-2dbd-4f 26.0
bb82905f-fc6a-46 36.0
0337a867-1176-44 43.0
3542d89d-ddf0-45 47.0
01ee3d15-36a6-4d 51.0
c117a6d3-0663-42 22.0
3662385c-30ff-4b 27.0
8dcab954-73ac-42 24.0
3e5ca435-39e6-45 0.0
3fb7936f-0ba2-48 89.0
9022e560-77da-48 41.0
dd02a29f-e8d8-4d 72.0
e50a7edd-6daa-48 35.0
62484394-d048-4a 27.0
508fbca9-8733-43 53.0
2017b30b-05e4-42 75.0
d7cc18f2-a5f1-48 67.0
6585d1ea-e9b4-48 8.0
8c783089-e856-4b 59.0
7373e266-0f76-4a 13.0
80b03628-e1fa-4d 50.0
de97288a-bcb1-4e 8.0
d6bab3e8-b4e8-46 54.0
330d5ca0-fb24-45 16.0
c670d3e8-df0f-4f 81.0
983c7181-4ec3-48 37.0
65efaef9-4ad3-49 72.0
61f6ce5a-3972-45 25.0
a900f430-6540-4b 41.0
1dbc08f0-652b-40 42.0
7a1ffe68-27f1-41 29.0
d2d50609-e131-48 50.0
e2608df3-d88b-42 18.0
21da9882-d4f5-4d 46.0
8bf89d6b-623b-43 47.0
e4b5b22c-4fb7-4a 67.0
5224249a-2274-4a 28.0
25669547-bd02-4b 28.0
bcbffff2-f6e0-45 36.0
6ee903fd-9329-48 38.0
e877bef6-ab7c-45 66.0
808c5857-3ab8-4d 38.0
743be217-0e6f-45 23.0
4e005f05-c280-40 68.0
8d5d23ca-7b50-42 71.0
1f922c66-d8b4-4b 49.0
9ad67375-5882-46 19.0
754101bc-09d0-47 15.0
c3dc1853-b15e-47 47.0
0e527e6a-f32f-46 13.0
4e1d7ca2-e0f8-47 14.0
cdc6ea1c-b422-49 58.0
8793f924-a2f1-47 62.0
3f325754-7098-48 5.0
15b5fd68-900b-48 53.0
20c8d12f-d754-4e 23.0
b91d6666-a3df-47 90.0
29518537-4c15-47 67.0
0314d7a4-c1dc-40 72.0
e44adfc9-ce25-41 20.0
1e955177-52f5-4a 41.0
3052d53b-09cc-45 5.0
c7fe1b62-43d7-42 17.0
f981842c-91ed-47 52.0
9ad3ad62-b27b-45 45.0
a5e2f606-7f2f-45 3.0
99018e9a-56ed-4b 53.0
4a72c8da-5665-49 38.0
d2970a9f-d581-41 33.0
98d497f6-69e8-42 17.0
4fa55a54-ae9b-4c 37.0
a19b4d54-329f-48 36.0
6962c7de-cddd-4f 81.0
221f7832-7f79-49 17.0
e6c639c4-8a5b-4f 57.0
ad3eb722-2f3e-4d 18.0
ef63da24-8335-44 31.0
858baf25-960b-47 51.0
735c198d-e6d3-47 21.0
8d65685d-510e-46 3.0
941e2883-9b9b-4a 46.0
32c123c9-d02b-4c 39.0
db794f1c-c4ec-44 38.0
0b318820-d12d-4f 24.0
8a7c3a52-9927-40 0.0
06659a2a-8254-4e 8.0
2b49aaa9-ae5a-4f 59.0
50d07c4a-806a-4f 15.0
d1c0ff24-132d-44 62.0
1558f91c-9bfc-49 28.0
7676e39a-52e1-45 3.0
4fd4d6a0-c30f-40 48.0
9dec3fa7-6115-46 11.0
65bde132-1a07-49 29.0
ebe15b8b-4087-45 41.0
5534df2e-cb3c-4a 51.0
0914ff5a-3ff3-4e 50.0
bd45a97c-6ee7-4a 75.0
ed8a6394-9d0f-4e 76.0
63b6f28b-e0a5-4d 90.0
48e15567-1ab1-41 23.0
e93cb1b3-b22b-47 63.0
b0c6192b-03e1-42 7.0
0122c5c9-e621-4d 50.0
f5193d3f-9008-47 59.0
3aa276f6-7d8e-4c 33.0
38523e76-516c-4e 53.0
dff24920-99e9-43 43.0
7c5d0a28-86d4-44 34.0
070cd2b0-6330-4c 39.0
872f2ed2-b930-48 48.0
c0c464c6-3387-48 13.0
1d3a096d-fbfa-4c 27.0
bf81075a-3941-47 44.0
3004eb42-c873-47 22.0
8b1030f2-d994-4c 46.0
588833a5-878f-45 48.0
651017a2-41a1-44 19.0
a425d11c-dfb7-41 11.0
8f7df6b0-0c6d-46 42.0
e51c06d7-0d34-4d 34.0
94ff3763-4a92-45 23.0
29b9d1a3-1c2e-47 64.0
9b1a426d-dca6-43 34.0
b2df5bc7-c984-4e 68.0
44877f84-0fd8-4a 29.0
13af50ec-b19b-49 33.0
d138020b-48cf-41 7.0
8ba2e415-1bcb-40 27.0
9c609bf8-d2b3-4c 26.0
364696c3-df38-4b 38.0
0f0efe36-35fb-47 37.0
86ce0e1c-becc-45 38.0
735147a4-0544-49 61.0
9b47a98c-d6f9-4e 70.0
562dc07d-8182-43 27.0
7dc87c75-fb00-49 75.0
1cd2aad1-fade-47 66.0
19891be7-deb7-41 63.0
81f1b8ab-2c7a-41 43.0
9e7f776a-ab9f-4d 53.0
5a866262-18e0-40 41.0
b11f2fbe-757c-42 29.0
611bc42a-e1f9-47 19.0
92765d31-2a0f-4b 34.0
51589828-4479-4a 36.0
476375f4-28f6-4c 32.0
855535d7-a822-46 31.0
7858bbf5-6b0e-41 32.0
971c7834-6b5b-4e 30.0
5787ee4a-a7e4-41 52.0
af1d85a0-dfb9-44 47.0
62dda864-a003-48 25.0
edf8d412-bfad-44 8.0
44be92fd-4c04-4f 48.0
d6d2f2d9-21b4-42 48.0
e7d96a92-dcf9-41 14.0
9cea73b7-6ae0-47 38.0
2c7c6213-6a41-4d 43.0
1b1a4c08-4c67-4c 20.0
992efb84-0b69-4a 13.0
404d8e5d-f090-46 42.0
ffa6448c-02b7-47 47.0
fea136ab-1459-49 20.0
b7fb502e-8083-45 18.0
935b989a-0c74-4d 75.0
239c212a-3b94-46 33.0
fa447088-ba9c-4b 21.0
b1791fac-f2c5-44 32.0
27369be7-a309-43 4.0
82380231-73dd-47 64.0
457a2d10-0cec-4f 35.0
8b59414f-8340-4b 24.0
9dd12607-90d3-4e 36.0
151e1a47-a847-4a 9.0
732fc736-4bb2-4d 28.0
b9254ee7-c298-4f 12.0
4071c9f5-02de-49 7.0
790b76d3-e37b-47 61.0
428860bf-4ab3-4c 50.0
9cdacdfe-6a8e-44 52.0
f60b8698-9dfb-4c 21.0
f7f10768-1a3d-4c 30.0
99ae9957-c8ca-4c 90.0
36345ad3-e110-4f 9.0
5998a171-420e-40 64.0
d58ae8d8-46e1-41 60.0
327c8330-aca9-42 39.0
4c0e864d-8253-42 29.0
b36437dd-02ac-4e 6.0
feb9a568-e64c-46 27.0
78c1b796-82c0-4c 53.0
bebaf9f8-d2ef-4c 19.0
87b808a2-bd21-44 49.0
460b0867-250c-44 24.0
88446e00-d088-4d 42.0
c7f6232c-a92c-4f 0.0
b3076197-3dc0-40 16.0
b2d3f5ab-1685-45 48.0
4caf7fbc-e0e6-42 43.0
e3af191f-0eaf-43 55.0
40e4b66b-19b0-44 4.0
a91d5727-64ca-48 59.0
0c48437b-97b8-4b 55.0
367ed118-365f-40 33.0
94350fab-da7e-4a 10.0
f2b64f8c-766d-48 29.0
9fe91132-2b2e-4e 30.0
9271d64f-72fb-47 46.0
7562a69f-1013-4b 51.0
82b9c71b-f058-4c 67.0
bdd0e0aa-f4db-44 66.0
bc0d8e2a-3163-40 36.0
774fef0d-eaf5-43 0.0
f73d0f7f-8a06-47 17.0
bb755c73-a5f2-4d 26.0
44214a51-c755-42 30.0
b3c051ce-e23d-44 51.0
df388251-1848-44 18.0
e11dc250-7c35-4b 49.0
70169be2-6dff-42 25.0
c886fccf-2e8b-48 37.0
299207c4-6563-40 30.0
cfaa63f5-0fb6-4a 16.0
c7574d27-1555-42 13.0
eef58982-9ae7-4a 21.0
4f311b45-273e-4e 49.0
11dd70d8-e906-4d 73.0
3c417c96-b705-44 30.0
653faa3c-19df-49 19.0
e8c68575-bba1-4e 34.0
09f7e66a-e63b-49 19.0
b6f8a710-afa6-42 4.0
964d11a5-b081-48 59.0
0f804794-d446-4a 53.0
57e74824-15c4-40 66.0
d0a88560-3fec-45 4.0
feb06359-214f-4f 55.0
f545d617-b564-4d 56.0
aab54892-a0f7-4c 61.0
cf9a6b13-b141-48 30.0
88eed583-94bc-4b 63.0
aa1bb3c6-88b2-40 51.0
2f2faeaa-b7d2-45 26.0
e8ea112b-dfe8-4a 53.0
6a740411-c8a2-4e 78.0
d0612a9a-950b-45 25.0
a1441d38-ddf9-48 3.0
514f80ea-f83b-45 94.0
085a0955-c7c7-46 63.0
9b228fad-236d-45 36.0
ad42af21-ac41-40 17.0
fd7cdaf2-c30c-43 18.0
3127c16b-6a5d-45 54.0
399abc42-4a1e-47 50.0
369fa295-1647-4d 70.0
ab03b097-0563-4f 16.0
d18d2ec4-f96c-48 43.0
28627e9d-c97d-43 41.0
d6f506ee-45f1-4f 26.0
0b07813c-9947-4c 58.0
cb1323f1-f46e-4d 31.0
8abe7279-24bf-49 53.0
f6ff2263-9cfa-4f 53.0
45ae4055-912d-45 64.0
1b8e6f5b-19f0-46 57.0
30ea4b36-34c2-4d 63.0
93cef0dc-84ee-48 47.0
581d9039-769c-45 9.0
90e22149-0558-42 10.0
62be7cb2-ea8a-44 18.0
cbfcca7d-54e6-47 51.0
c200ad07-371e-42 52.0
3688ff89-71e2-4c 44.0
b76bb2bc-96e4-45 48.0
98b6f487-c66a-46 10.0
fa775c28-320b-4a 13.0
ae626074-126e-45 57.0
e8056fbb-de42-4e 0.0
20b01d82-20bb-45 23.0
54f17d18-6982-4c 41.0
069cab83-65ba-47 8.0
fc5d1ca4-304a-46 46.0
0eba7311-ae74-4c 49.0
a2156c95-813f-4c 14.0
5236ed52-96e4-45 12.0
b7917599-29d4-41 14.0
63434b46-c9fe-44 19.0
c9c40938-4d58-41 86.0
acf6795a-9a7b-48 0.0
21457fe7-a7f7-4f 38.0
5530bb52-ee47-40 11.0
13da8e85-c760-43 33.0
f1f97ade-5f95-4d 38.0
12581518-542d-4c 48.0
d39807d9-46fe-4c 8.0
093b866a-c27f-4a 46.0
786b61b1-2233-41 49.0
0254e205-a1da-42 23.0
7a81a1df-969f-45 27.0
722c69a6-1faa-45 12.0
d8298582-e23f-43 62.0
7aa5bdb4-da44-47 53.0
6a28cfd5-db6c-4d 62.0
e8a9ea94-5f7e-46 33.0
934dac2b-e3dc-49 8.0
7b29fe95-1b40-45 65.0
e4084eef-5e54-4b 26.0
de4f64da-33bf-43 22.0
ad058ba4-39eb-4c 53.0
78e5c30b-fdf8-4f 33.0
d4dca547-ac19-45 44.0
3b086a20-4ba6-47 50.0
a6213db5-42cf-4e 26.0
e8d5db4c-ec66-46 57.0
6438bba0-f5e3-4e 31.0
3dab319b-4d3f-47 28.0
33170d8a-a389-46 43.0
629d2cd5-3a25-4d 28.0
ef3f88c5-d936-4f 37.0
e5124475-9077-4e 41.0
fe74a7c1-a6dd-45 50.0
5786d6b4-c3e5-44 8.0
d4f125aa-6345-47 53.0
ca5b5d18-3244-41 49.0
1d15f4eb-00da-4e 52.0
d0ff7d9c-f6b9-4a 65.0
80e3ed90-d34d-40 70.0
7b957b46-5778-4e 59.0
0f6462af-e9f6-4a 49.0
2e7cbbf6-23ee-42 20.0
567e79f7-3c3a-42 21.0
3073fc06-72a3-43 41.0
5305099b-189d-46 38.0
49c83b93-25bb-4c 38.0
7cb0594a-7eb2-4f 14.0
1f3578d8-adbe-4c 68.0
a5ecfa24-387e-4a 55.0
f0afbc5b-2bfe-4c 30.0
9b502fb3-3fd3-4c 59.0
8930581c-1f2f-4c 33.0
ce903a8b-c25b-42 59.0
78278233-8efa-4b 4.0
400e0d61-941a-44 65.0
37ba798f-5a52-41 56.0
111cb2b9-f304-40 54.0
df33d63a-0ae4-47 23.0
67548163-1925-45 26.0
3f4bbb67-631e-45 19.0
2696a45b-8706-47 33.0
2b0a93dd-ce5a-4a 33.0
f424d4a5-431b-49 33.0
c7cdb7f5-5742-4e 16.0
f3657a05-2ee2-49 54.0
6b65b874-0169-42 26.0
6b165f15-0b8e-46 44.0
1e695623-294a-4a 13.0
f568d719-6a37-46 40.0
ee215db9-70d9-49 43.0
3fea3e6e-7dc3-46 70.0
7b04c2c7-b373-4b 10.0
f4d172f9-da84-4f 29.0
821032e5-0f9b-48 37.0
9e1a633b-7253-49 64.0
5cbe3a2c-c4f7-44 57.0
31fa288e-103f-49 27.0
b981cdf9-ca69-4a 40.0
5885881c-8a49-4a 0.0
2f76b037-722b-45 11.0
132a649f-7f6c-4e 58.0
6020ca5a-2f16-42 57.0
fa44db06-0490-49 63.0
957c44f3-b653-4c 12.0
0e52d3e0-c884-48 39.0
94d2050b-301d-43 0.0
1999f554-4918-4b 30.0
6b337733-8327-48 2.0
08571f75-c283-43 21.0
4a435167-46b4-43 30.0
13bcedca-e5ed-4e 39.0
86147c47-997f-40 38.0
68080194-7e25-44 0.0
bf16aa93-514b-48 1.0
058caa91-2166-4d 15.0
64df291c-3205-45 19.0
a96fa5bb-9ba4-4b 62.0
9b94a18b-db92-4f 34.0
bbfb7537-daac-40 72.0
f090f3b1-21de-49 67.0
5eab3bde-7987-43 20.0
827ddfc1-3ee3-49 3.0
c61829a3-e5c7-41 55.0
e3e873dc-7a5d-4b 1.0
826e4919-d510-45 47.0
04b9d9d2-948f-49 14.0
001b619b-d34e-4a 50.0
5e2688a6-d2f4-48 12.0
e0db5acc-5c36-44 73.0
968a2c3b-3827-43 46.0
f98fd1ea-73c8-43 45.0
c31ee22f-59d7-43 38.0
90e5dd97-4f77-47 41.0
41766d51-cb1c-43 20.0
2b6ad6cb-7dcc-4b 10.0
890045cd-1020-44 17.0
57f42dda-ba93-49 1.0
64b2dbf5-a0de-47 28.0
1ab8b900-b883-44 28.0
994a7dc0-4b31-4f 57.0
8bb1a048-c49e-40 61.0
27d2b844-235c-49 33.0
cda53c51-63e0-4b 62.0
5dced052-51db-44 36.0
d0aef672-f105-47 30.0
5cef0e55-0965-4e 33.0
de7c466d-0d69-41 32.0
bf51be94-1f71-4d 33.0
45e20ad8-567c-49 11.0
8255f8c7-b1b4-4c 41.0
c2bb8a84-564a-4d 24.0
ad9dc343-f0a8-43 41.0
e307fc73-c590-43 44.0
86ab5d9b-1f4f-48 51.0
3afd54e3-6665-48 4.0
4dfae344-819f-4a 22.0
ee17b2aa-bc45-4e 6.0
efd1b4b5-b13a-47 35.0
50de76fb-7f1e-42 39.0
aa1224d1-c147-4f 43.0
32c7bea2-d70a-44 15.0
13574597-fd24-45 77.0
d83b19ba-f6c3-41 39.0
0be56a29-c41d-43 57.0
bf7bd034-54e9-48 52.0
92f10e9a-9c70-49 39.0
f503dcc3-73b9-48 11.0
63c72325-d437-49 8.0
b888510d-3e38-48 26.0
bcbdd0e9-8921-4b 26.0
ac740236-ca86-4f 73.0
b05c1712-e392-4c 3.0
347506de-77c3-42 29.0
1f839f76-214c-4f 13.0
b2fccb35-56dd-42 41.0
9b734093-f025-4b 23.0
af46d248-5efe-48 54.0
1f22c870-0284-43 41.0
1bfbee94-6276-4f 25.0
7533ab01-7cd9-4b 51.0
67f73873-6eeb-46 57.0
79d6253b-c5f5-4e 25.0
e3edbb3f-bdd7-42 48.0
2bf79d05-4a54-46 12.0
df9e1238-2d67-4d 50.0
baa48b0e-6620-4f 17.0
3696133b-22f4-4d 69.0
0bd576cd-43bf-40 18.0
a899c06c-21cd-45 59.0
d3afb3a9-af86-41 14.0
c92aab61-a583-47 36.0
f1a4d629-f75e-43 3.0
dd6aa90e-d7a3-45 36.0
4e91bd54-94a6-46 15.0
929f1863-e437-44 43.0
21c0ffd2-91de-48 11.0
b202b19e-ec0b-43 7.0
8c4128a0-e448-49 28.0
a942264a-618e-49 27.0
338c76fd-66c4-4b 69.0
eeab0952-7179-44 25.0
3122dfcf-0515-4b 99.0
bc4c8b28-5382-4a 24.0
57731bc9-110f-4b 62.0
b5422a80-3ed6-44 12.0
a2c0f82f-b2b9-44 44.0
8638be58-efa6-4d 12.0
5c2b9e3c-ac30-4e 12.0
6a375c2a-e9ec-42 55.0
1bee32ea-2466-4f 60.0
b654d53e-f667-42 53.0
2ba4ba96-3596-46 26.0
d2c7e336-a423-48 53.0
b52b3a5e-dc30-46 49.0
0bc73b40-948b-46 27.0
63980ba3-43e0-4d 49.0
05891203-7cd9-48 63.0
6819b42f-ed96-40 74.0
e4a6562e-1902-49 54.0
be80f5c7-1571-40 52.0
c4bae6cd-a389-4b 48.0
008f6051-ed22-4f 48.0
3b62ef09-27c2-4d 20.0
6c0d5464-a8ee-4b 64.0
9b55a5d9-b606-42 57.0
d6265abc-f5b4-48 30.0
2413538c-0481-4a 62.0
2df549e5-aebd-45 7.0
20f5d87f-a3af-41 27.0
f88853d2-97d2-41 62.0
34c2fed7-17e8-4c 17.0
