de14ec17-4ab6-48 9.0
b81b0885-db5e-4a 36.0
76071cac-5ffc-4e 74.0
38fbc5e6-54c8-48 8.0
b437cb1f-7f19-4d 63.0
faf90644-b15a-46 6.0
e1d4f9ff-c0a6-48 26.0
5128bb4f-c2a1-4b 50.0
6ad2d6fc-016e-4d 28.0
6be3be5a-72ed-42 27.0
8eada2c5-0c8d-4d 52.0
8962af5d-ced2-4b 7.0
bc040d3b-1e10-47 54.0
8af27657-af44-41 5.0
eddaf45e-8a0c-49 50.0
e8302823-e45f-45 31.0
7c2c9cb5-ccbf-4a 32.0
e7b93ca0-24b9-40 24.0
189ddc57-1c1b-45 24.0
b2472761-a51a-4e 50.0
5a51a083-eda1-4f 3.0
a7a23d29-8731-4b 25.0
aff1ead7-e3d6-4e 62.0
5bc08688-3a05-4c 32.0
428773fb-8e70-47 82.0
dd9c3b94-de83-45 52.0
cc886ad8-7e37-4d 36.0
44cb8185-6ef0-41 15.0
35d64aab-06a7-48 26.0
269baf93-b6ad-40 49.0
a42575ae-b09a-4e 47.0
db291fc3-d87b-40 22.0
527c789b-1cb1-44 59.0
34973bde-266b-49 16.0
2866e544-ff0e-4d 33.0
3b647f14-2f62-42 31.0
cb29b717-21d5-4a 69.0
400ff5d9-4624-43 47.0
5b070ff5-3ef8-41 7.0
f86cc6e4-f774-4a 15.0
a348a8c9-71a9-49 45.0
12014b6d-5164-4f 26.0
d7f2ff4c-6595-40 24.0
d946cb8e-ac89-45 84.0
4d6b4dcc-5d40-47 16.0
4005945c-2603-41 28.0
16aa5778-e208-49 49.0
d4b630d0-1e09-4a 41.0
ed9a1f4f-6d37-43 36.0
dcf14446-afb5-4d 43.0
180205fb-a6da-45 34.0
a004fa2d-777b-45 92.0
c5cfeff3-c580-40 50.0
c65cb496-08f9-42 80.0
ee292d6e-4006-44 42.0
dc2c124f-bba3-4a 96.0
79f2bdd5-7230-43 42.0
76c33326-b0f0-40 83.0
48958496-2ee1-4c 51.0
f9fb45f8-fd8e-47 51.0
e67395ac-cb55-41 19.0
f60a4b54-c9db-47 48.0
0e1bd531-e857-45 48.0
67e9007d-a990-47 66.0
0860fec5-d5fb-45 60.0
4dddc66f-a7cc-4a 28.0
399c06fe-999d-49 33.0
2c098ef5-6ab1-42 39.0
66f5e890-87f5-4f 38.0
57be8be1-9981-48 6.0
a6500bdc-a63f-40 5.0
0c1f0764-909b-42 3.0
820a1a9d-ad09-46 39.0
6d2fd979-54b3-4e 3.0
cb94efb4-c222-4f 50.0
2071cf87-6fbc-4b 56.0
680bda2c-3ea3-4f 59.0
aa3ba864-05b1-4b 49.0
ddf90441-1b4a-43 58.0
7ffe9041-a185-41 9.0
5ce41c90-9bd7-4f 58.0
7eb2e043-f389-4b 57.0
b4cf5a28-5053-42 32.0
ff7be0eb-9234-43 1.0
81cd4798-6c13-41 0.0
77252b55-0c40-44 32.0
9b2052b2-d1c3-4d 13.0
d8f2d869-af29-45 27.0
9a2e7d36-ce29-41 51.0
353070c5-ddcf-47 57.0
695d4fe5-ca54-46 64.0
2d816527-6fcd-4d 22.0
c5cfd135-43bb-44 24.0
b5495692-684e-43 50.0
e9045202-7db7-4f 1.0
2a51929f-f833-49 61.0
9c279932-38e6-4b 11.0
e87b3a42-8035-4b 3.0
4d576e13-19ee-48 38.0
82fec263-9656-4b 37.0
4daf59e3-2e37-48 34.0
c5f59ff8-6262-4f 26.0
b3cd86f6-f358-47 32.0
6a9c2dd9-f635-4f 69.0
1f699131-52e8-44 25.0
7b118436-3935-49 25.0
78479b4f-2579-47 36.0
bb6be28b-32fc-4a 11.0
405f7cf9-17ac-46 42.0
f4583a37-b2fc-4e 7.0
e979f09d-ee72-49 77.0
ff31f586-bef4-44 51.0
60c5db57-32f9-43 71.0
a35fbd18-9448-4f 72.0
6f2c8491-3557-41 62.0
62c9b034-590b-45 60.0
13335b87-08b8-40 40.0
86ca680a-7508-43 62.0
5d24dd5b-1127-4a 26.0
730d8a9b-1d1a-44 29.0
f56ef059-afdf-4e 27.0
5906a4c4-c40e-40 74.0
c0265eec-c024-4f 30.0
453ef7ec-9b16-40 21.0
8293b286-08ca-44 16.0
6e433a0c-1742-45 44.0
089907f8-8d8c-45 35.0
ca9c7945-02d8-49 1.0
77cebc03-f619-42 35.0
13cb4dd1-b633-45 38.0
f5877074-28f6-44 16.0
c78d7f8c-654f-4d 41.0
7a477e37-b66f-4e 44.0
29471fba-ee2a-4d 52.0
0841ce14-9b56-49 55.0
630fc141-ad0e-45 19.0
bc118b99-4c0c-40 67.0
4c1bb0b1-370b-45 60.0
0d5cca1b-f247-43 67.0
81a06036-b582-49 58.0
40989e94-1e77-4b 20.0
d663c1b3-bdc5-4c 67.0
f3215a37-bdd0-40 1.0
e2d516a5-27b6-4e 74.0
cf2f817f-f51a-4b 4.0
c3467446-96fa-49 50.0
4c69d94d-5c20-46 40.0
be489389-1b03-40 42.0
37dd8fae-bc92-4b 23.0
01af5141-c9ab-4a 7.0
dde002b5-2c89-41 89.0
316c5785-940f-45 29.0
42aef22d-4f89-45 61.0
4f4ed95d-8492-45 73.0
77524a61-5838-45 47.0
58d5b1b6-05fa-42 40.0
2a3cd652-5e3d-40 61.0
13d9b33e-9f53-43 11.0
0ef19244-738a-4f 9.0
957b9844-8ef2-4e 31.0
74a89ae8-c606-44 16.0
b235ce00-f31d-49 0.0
15a0b2b5-f8a3-47 85.0
d82240eb-3ae1-47 17.0
08fde400-58bf-44 94.0
eca4f597-6625-48 50.0
dd84449c-572e-49 46.0
61971f63-09c4-46 56.0
947d3e38-2684-46 85.0
7dc8eb5d-de3b-43 37.0
2a440bbd-8fde-47 2.0
8789ec08-98d2-40 36.0
7d7b98ed-3c31-4a 54.0
d694feb6-3109-42 51.0
f1a8333e-847e-4d 83.0
fb77226d-5c76-48 27.0
962d7193-d81c-48 40.0
07865d8d-47d6-43 43.0
044bc544-9f09-42 10.0
e801f259-ccea-43 12.0
94dff886-32b1-4a 72.0
d15e4fe8-5d10-41 66.0
64f53fb4-cf56-46 47.0
9221b9f8-4423-46 33.0
d2afbeb4-c990-4c 8.0
93580af6-87e5-4f 11.0
c5d79c1e-5c19-4c 10.0
3ad828a8-2b6c-4f 37.0
bd341ddf-55d7-48 15.0
c4a3f4f6-7f68-48 16.0
58d5cadb-dd26-4b 33.0
cd4acd0c-609b-4d 7.0
d82f45bf-1777-46 37.0
e2112c9a-df58-4e 58.0
0a4642b9-f6f3-48 28.0
433cc27a-a1c5-4a 51.0
30bef0c3-572c-43 3.0
053e3288-8f04-4d 24.0
b5d93a27-7d65-47 48.0
4e597bd7-bc23-4a 18.0
5cca021e-ffbf-48 16.0
f0037975-6466-48 0.0
bfa38758-d992-49 28.0
526dc4e2-40da-46 44.0
ec4fd5ff-04ac-4a 32.0
fd2a2880-2997-4d 3.0
07f6c9be-3938-4c 33.0
21528b63-6466-45 32.0
a22557bb-5b4e-4f 9.0
1bb20bb0-acfc-45 30.0
037c23eb-08ce-4a 2.0
9054eefd-4c00-47 17.0
34699a0b-5071-4f 19.0
59074c7a-1127-4d 35.0
bce3b6be-59be-4c 26.0
2593ac29-5cd5-41 20.0
fe04e9f7-023f-44 51.0
c24432b4-45fb-48 31.0
5164742e-8263-4c 34.0
eeed2817-3dea-48 22.0
7a2f9767-6b11-4f 32.0
eedc155c-e046-47 29.0
9b217c86-024d-4b 77.0
3f5c0c5c-f28c-45 0.0
86c6b401-a140-4f 45.0
a85e6f3f-eba6-4c 46.0
48e5a276-ac14-43 7.0
0f8f21ca-db87-48 43.0
d49b455a-c264-46 56.0
7011b4bd-0fa5-40 20.0
09d0ff94-2816-45 52.0
7aa65c47-8e31-46 84.0
0281f97f-9aa5-4e 12.0
2dea762d-407f-47 48.0
5ff32a2b-e313-41 47.0
ea28d1db-b0d1-4c 47.0
32042eb5-32ba-40 38.0
960c310d-d7cf-4d 33.0
1a8b2162-954b-42 12.0
621315ac-bf89-40 24.0
40225af8-423b-43 46.0
b256ca38-cf83-4b 72.0
035c4663-fd44-45 34.0
9700e5a2-b290-42 58.0
80d3d70a-608b-4e 26.0
54f5558b-88ed-41 55.0
89d4c91a-d4a3-4e 8.0
e1cc6aad-27cd-4c 47.0
dcbea82c-7c7c-4b 51.0
5cb6bb9a-79fc-4e 50.0
991c1a50-df3b-40 28.0
6052caf3-aa19-4b 49.0
8d75c136-adf4-43 47.0
fa980c04-261f-4c 47.0
2bc9fde8-54ed-42 41.0
e1693b0c-0382-4b 48.0
34563c21-9c3c-43 4.0
40c07478-344f-4f 59.0
e7279eb6-2959-4d 50.0
276acfc3-3b95-4e 58.0
efd01dd0-24f5-4d 21.0
23790904-9cf6-4a 30.0
99c7a34c-48b9-48 50.0
7b292d7d-67ef-4a 54.0
63df772a-8b88-49 19.0
b7db04fb-f0d7-4f 61.0
a18b48a5-0964-47 63.0
60e74f32-d8bb-4e 44.0
d32eba39-fd51-48 58.0
c1d7e269-f5b4-44 35.0
9b191909-1a7c-4a 23.0
34347b9d-c745-4b 74.0
d9693bcb-48a6-43 65.0
cfdfa8db-c2fe-4c 62.0
09ede47d-5082-43 54.0
54197b55-69e7-43 26.0
7e148625-6676-4f 27.0
2dd54623-609b-4d 52.0
b14caa47-5a70-4b 27.0
13bc9afc-0d8e-45 54.0
02732b62-9f48-42 27.0
98ed40d4-bd62-4a 37.0
e223baa1-92ce-45 33.0
911180b3-63af-4c 7.0
572b6073-158c-4e 50.0
d9dff301-e4d4-40 51.0
86f37207-5fb5-4b 52.0
a22040d5-fad5-4c 53.0
49e63c7b-d9a8-4c 43.0
ec200d05-3b91-43 18.0
aee7d941-ac3a-47 39.0
2af99084-57a2-4a 32.0
fec046f0-06ae-41 30.0
638d0571-d681-4b 34.0
526ff36d-755c-41 32.0
9d666f27-ea1a-41 2.0
b68a20ab-0172-4c 33.0
91e6ca5e-0745-41 34.0
dc1385b8-f351-47 11.0
5cbcde43-c536-43 35.0
6f92fabf-461c-46 25.0
0d469b4f-d0c4-46 23.0
2a6867be-4532-48 42.0
bee64595-dcf4-42 22.0
7390216f-9de6-46 41.0
2c62ab41-7c5a-43 25.0
e7ff5589-c122-45 6.0
b4e7b158-b4c1-46 45.0
bd0e7a95-714d-46 12.0
828ab23f-73d9-49 53.0
b19ed736-b0d4-4b 50.0
21c688f5-89d6-4c 57.0
49d0067b-939d-4c 6.0
c9e8ada9-60a6-40 6.0
118e04ff-aa94-46 29.0
a345ce13-0f14-44 27.0
9d6f073e-244d-49 2.0
f19a6c06-9042-4b 73.0
45fc5519-eed0-4f 89.0
c24530a9-7a94-47 97.0
4020d04f-82e0-44 25.0
7d4629b5-a85a-4d 27.0
b0c75d0c-2ea0-49 39.0
ad52f3ce-baa5-49 0.0
85ac0a14-f665-46 36.0
46a59ab0-10c6-45 51.0
0a0f727f-876e-46 7.0
29e69500-2661-46 54.0
5097d389-ae2f-4b 18.0
7ed35979-3977-48 94.0
b66acb63-558c-4d 41.0
5a6b71cc-3331-43 54.0
0c364d72-088c-41 54.0
765d754f-b44a-46 81.0
6beec23b-943b-4c 15.0
a1370258-5bd0-4c 11.0
7a1ac1b2-9dba-44 64.0
c685c950-3e85-43 65.0
c977c7f5-3420-49 40.0
fc5cbe3a-34d8-42 80.0
db1faa20-ea65-48 38.0
c08977f4-0b0c-4e 31.0
1f14fcb1-033e-42 19.0
16933fa2-99ff-44 74.0
32440a7f-f504-47 41.0
18c552a2-2082-4d 37.0
e5e3a7bc-1b1f-4e 32.0
5cbdc950-9ac7-4d 12.0
909ade6b-4791-4c 18.0
09a1d8ad-fd2a-4e 15.0
5929e6f9-a2f3-48 33.0
81ee50f0-f65b-44 35.0
a1cc3ad9-8767-43 1.0
0918df18-2b07-48 29.0
5408ba0f-ccdc-44 50.0
1386816f-7872-4d 36.0
48d5bd61-1c46-4a 20.0
216fe382-f294-48 9.0
b7ddb5c8-ff04-4e 63.0
1aa96223-8892-4e 18.0
7f17d444-3ebf-48 63.0
d5b50bbe-e54f-40 27.0
49041cfd-b95a-47 61.0
701c7132-00ec-42 24.0
0dd0135f-7480-40 51.0
424732c4-3e37-43 49.0
e53d071a-8666-41 15.0
0587ae34-ba5c-4b 11.0
db07e998-552e-4d 53.0
1ec4b130-c7e7-47 47.0
e9ee2aa4-fe4f-47 24.0
bc9ef592-75e8-4b 94.0
31a57d81-5068-47 66.0
a0aed865-786f-40 64.0
a40d8197-4b44-4d 36.0
f73659b4-bbe5-4b 29.0
d1e4f138-05f5-42 0.0
5cd28dc5-6d85-49 1.0
9b4dc68c-1f27-48 29.0
34b6c559-804e-45 54.0
81458b84-e6c7-44 25.0
99b61c32-0c3b-4a 47.0
24612a33-ce82-41 51.0
56a6b684-ba20-45 34.0
3455ce48-6a5e-47 1.0
859eae7e-52c8-4e 36.0
13d8c599-4dd2-49 59.0
a5018066-d883-49 29.0
1eba49de-9f0d-41 33.0
ed17abc9-2734-42 52.0
3d519283-cc31-44 7.0
57733292-7472-48 24.0
ce39d062-f72b-48 25.0
8caa1b9c-d62b-40 24.0
4c9b78f9-cfd4-4c 40.0
81e8a64e-7cd0-46 61.0
37c61824-c800-41 26.0
d4539b4d-8821-4a 28.0
c85748b1-dcf4-47 2.0
de6d76c8-8eb2-45 69.0
7068b219-7881-40 69.0
4aca6f80-0bb7-41 69.0
cceac9d9-4f0b-4e 14.0
c8311921-5996-4d 24.0
3bbb2137-fc40-41 68.0
aa750dd5-943d-4a 8.0
db9ee4aa-c064-46 20.0
3b9334e1-70d0-4c 25.0
f2fdab5b-87a9-40 51.0
ca656ed7-ca81-46 51.0
18751cc2-e26c-44 1.0
006f5716-be42-43 38.0
8606b353-be67-4d 43.0
8094482b-8c5b-44 8.0
4a5591aa-4826-4e 7.0
13b9a3ae-ae33-47 51.0
da3f9a6a-1f0a-41 62.0
fb3926cc-9ad8-46 62.0
288dc6bc-fe68-4d 60.0
40b97c5d-2cd7-4a 58.0
4c898a69-3bc5-45 55.0
2dd4001a-7662-43 6.0
4d58e044-8b14-44 62.0
e6127d51-3885-44 1.0
f0d9a2dd-eedd-4b 56.0
99144730-538a-44 29.0
a858b5c5-08e5-4a 52.0
2e51009c-aee9-46 48.0
a4cdab89-2987-48 17.0
feb01fe0-58a9-4b 27.0
1b0eb1ed-2093-4c 60.0
ebaa43ad-be7d-45 61.0
2c59ea3a-cda8-46 55.0
999ccee4-1000-4e 27.0
7a4f4c01-f215-43 55.0
df119663-94b7-40 33.0
7eccdbd9-4fb6-47 24.0
37e904ff-2ebf-40 69.0
dab34130-7b3b-46 72.0
b5094165-cbcc-47 45.0
09dac0ac-b5c0-48 6.0
4add6db7-6275-49 22.0
0a24bc6b-239a-46 11.0
2c6587dd-49e6-45 57.0
73533a6a-7a33-43 31.0
335cf625-c82c-4b 54.0
c54bd848-1457-41 68.0
2ff6066c-7a8f-47 25.0
0feb13d3-313a-4e 37.0
e5f2a7a6-dd5c-43 6.0
c0f7a071-e2c2-41 18.0
e22f75d8-2014-47 28.0
a1694d7e-bdd9-42 39.0
af1b039e-a47d-4a 38.0
411da6a6-0d21-45 57.0
ce31b2e6-af4a-42 56.0
ff8c60a8-4137-41 58.0
0af00e1b-b6de-4e 54.0
060c076d-2e3f-4a 29.0
cc34dca8-cb4a-4e 64.0
ae362486-910c-4b 51.0
a3d03ed7-1848-4c 73.0
61ca4f20-bce0-41 67.0
99a4db50-3c35-4b 64.0
50b7a69a-3afa-42 31.0
8574bcca-3536-4d 18.0
a225f2fa-805a-4c 69.0
08cc4349-1fee-43 72.0
4de4b3da-db16-45 77.0
c6d02315-45ae-40 4.0
40e8c889-a156-4d 20.0
64b2175c-f35d-40 28.0
4cf9cab7-227d-43 65.0
cba3aca4-c0de-4b 68.0
bc16bdca-68bc-4c 36.0
526f6827-eee7-4a 10.0
fcee7ad9-fdc9-49 53.0
e69c8039-6688-44 49.0
e9f0dcd2-4f90-45 25.0
2213bc15-a8dd-4d 23.0
beaa61a2-4d21-4f 28.0
33381d6e-8b36-46 32.0
7a6acae5-403f-40 1.0
61003fcb-f51c-4b 6.0
90a589f8-41b2-41 31.0
e365631d-450d-4b 56.0
346cb012-62ae-47 37.0
bee2f03e-b7a2-40 46.0
8c6f5b14-4d06-40 49.0
fd60f8d1-458d-41 13.0
3d7e6ddc-2d7e-45 15.0
ec3a0a74-4db4-4d 50.0
b63721c2-6507-43 30.0
fc3b7bda-d96f-42 25.0
fff114f7-26f0-41 35.0
ef35dc41-1a40-4f 59.0
7b4d3118-7263-41 71.0
715e08aa-2681-46 48.0
2ac1849f-e6dd-42 55.0
9f60719f-9a1f-4d 63.0
474e1240-1abd-48 57.0
168f59b5-ba11-43 48.0
fac013b8-2fe2-4a 55.0
e5e210bf-d284-4e 6.0
51f34006-419b-4d 51.0
07079786-a422-40 62.0
033d1103-ad70-42 19.0
8827edd7-c568-40 83.0
9772dc13-cf64-43 14.0
870db5c1-2459-4a 67.0
5e5e719a-9935-41 31.0
4c9c0d0e-385d-4c 32.0
c13e0f39-06a6-43 58.0
abb64b0b-13c2-40 30.0
34979a5e-2118-41 7.0
36c6ed6f-ced8-40 25.0
8fdaaf79-67c5-45 35.0
403af301-c70a-43 2.0
eb628009-cb63-46 41.0
d07d726c-7907-47 71.0
61ee61e9-baff-4f 62.0
a01a57bd-00a2-4a 36.0
5ee7877d-de2d-44 29.0
c126ec43-4fc8-46 5.0
169b4fc5-2f71-4d 67.0
ff2e8537-505a-44 26.0
e9183f4e-0ff2-42 38.0
3c08a727-b906-4d 50.0
67ea7b4f-07a5-42 1.0
de2e8408-ddaf-44 7.0
d985b9b6-033a-41 42.0
0115a0f7-12a5-41 39.0
e445d0f5-098b-4c 36.0
4908fa37-bad0-4c 63.0
abc4c172-4f19-4b 9.0
185002a1-f02f-49 59.0
797b3897-1ea9-45 23.0
aca4e8e2-f24f-43 34.0
ffb85831-b2c4-4c 5.0
22f6db16-638a-4b 32.0
3d39e579-b787-43 6.0
493d00dc-99e8-40 23.0
f9ba3c80-7ee5-4c 25.0
7ad721f7-4832-42 24.0
a1b50fac-5dcf-48 18.0
cc931dc3-5673-45 25.0
e3f785fc-be94-4e 22.0
be17d2ab-8625-41 40.0
80f55969-ac9c-4d 37.0
789d95e1-6c0b-44 41.0
13f4ec67-1b76-41 26.0
30eb4a90-b94f-49 27.0
97d1a416-5c5b-42 73.0
f2787ed0-250a-4f 41.0
26ff46a3-f7a2-4c 45.0
aedb49ab-0e00-49 14.0
40224133-2aab-46 62.0
a1a03a66-a41e-4a 47.0
788023eb-1b4c-4e 42.0
0e77a180-c527-47 49.0
a3689e1a-459a-4d 5.0
4b086749-3478-4c 56.0
8bfb5965-d554-48 30.0
a87555c3-da39-41 47.0
0edc7cba-204c-4d 42.0
b899119f-b188-46 62.0
9292577d-48e3-40 52.0
cb1d27ea-8030-42 43.0
3fd541e3-60c9-43 48.0
b4e63a91-6c0e-49 77.0
ce90f1b7-46fe-45 31.0
4922c581-c441-4b 26.0
b09d3cd6-14e6-48 30.0
088c92df-9272-41 57.0
d65590d9-513a-41 38.0
93603e42-7f67-48 40.0
910dd8f6-54f2-4a 37.0
2c1a11ca-4fa9-4a 39.0
c66a1036-0c59-44 36.0
b0a5a2f6-7c91-47 35.0
a99ebf9b-5b8e-4a 12.0
c3444fa5-4da9-41 51.0
768c5ec9-1ac3-4a 24.0
14d40973-9cde-4f 35.0
75f5e5fc-eab6-4c 96.0
64d6398b-db4a-4c 16.0
3a556044-161b-46 38.0
fc445f2c-9e31-44 28.0
b767f1c4-1b80-4e 20.0
46a21943-ad88-44 26.0
579a375c-f9ac-4a 34.0
48616dec-77d8-4e 5.0
7e48a561-97b9-4c 72.0
c530ec3b-4076-4b 24.0
edad4fe6-c1f9-4a 28.0
47cb3ef8-f0ab-45 30.0
22bf8e59-5b36-49 28.0
efa83b96-eec2-48 33.0
37383a3d-8459-41 12.0
bc432815-97aa-46 44.0
0e957733-2c46-4f 58.0
f2e44190-a13b-4c 57.0
1141d2e2-aecd-40 52.0
ba455324-1589-47 62.0
0bf32cc4-8e23-43 47.0
ff8f5b03-967e-4f 12.0
8c97ec04-36ed-4e 30.0
9c117038-6465-4d 56.0
729a61a3-5b08-4b 7.0
186f7fb3-3658-46 57.0
51e9c71b-940e-46 34.0
2654df10-992e-4f 35.0
12e51dd8-e7fe-4e 62.0
3b6cadda-a672-47 40.0
